,file_name,obj_class,vertices,faces,face_type,bounding_box,has_holes,outlier_low,outlier_high,file_path
579,D00206.obj,Cup,1906,3770,Triangles,"{'min_bound': [-0.5471410155296326, -0.8384159803390503, -0.659151017665863], 'max_bound': [0.914093017578125, 0.5683130025863647, 0.7415339946746826]}",False,False,False,original_shapes\Cup\D00206.obj
580,D00214.obj,Cup,395,786,Triangles,"{'min_bound': [-0.9886749982833862, -0.5175139904022217, -0.6329650282859802], 'max_bound': [0.601485013961792, 0.7734119892120361, 0.6592659950256348]}",False,False,False,original_shapes\Cup\D00214.obj
581,D00270.obj,Cup,2490,5022,Triangles,"{'min_bound': [-0.8593959808349609, -0.3070580065250397, -0.39406099915504456], 'max_bound': [0.7447069883346558, 0.4746760129928589, 0.3819870054721832]}",False,False,False,original_shapes\Cup\D00270.obj
582,D00328.obj,Cup,2570,5231,Triangles,"{'min_bound': [-0.7608749866485596, -0.43318700790405273, -0.3548220098018646], 'max_bound': [0.9086459875106812, 0.28110501170158386, 0.35658299922943115]}",False,False,False,original_shapes\Cup\D00328.obj
583,D00355.obj,Cup,7114,14224,Triangles,"{'min_bound': [-0.6847950220108032, -0.3405529856681824, -0.25450998544692993], 'max_bound': [0.9549059867858887, 0.2009579986333847, 0.25516000390052795]}",False,False,False,original_shapes\Cup\D00355.obj
584,D00363.obj,Cup,3426,6976,Triangles,"{'min_bound': [-0.5775229930877686, -0.49808499217033386, -0.641834020614624], 'max_bound': [0.9716640114784241, 0.7473469972610474, 0.6085410118103027]}",False,False,False,original_shapes\Cup\D00363.obj
585,D00457.obj,Cup,10801,21740,Triangles,"{'min_bound': [-0.8649590015411377, -0.2047329992055893, -0.30746200680732727], 'max_bound': [0.8331360220909119, 0.4640370011329651, 0.3072519898414612]}",False,False,False,original_shapes\Cup\D00457.obj
586,D00463.obj,Cup,4710,9420,Triangles,"{'min_bound': [-0.8958449959754944, -0.7439360022544861, -0.5788499712944031], 'max_bound': [0.6818860173225403, 0.4980289936065674, 0.6575319766998291]}",False,False,False,original_shapes\Cup\D00463.obj
587,D00519.obj,Cup,456,888,Triangles,"{'min_bound': [-1.075819969177246, -0.3548330068588257, -0.40552300214767456], 'max_bound': [0.6442850232124329, 0.46709200739860535, 0.3763819932937622]}",False,False,False,original_shapes\Cup\D00519.obj
588,D00550.obj,Cup,12529,24928,Triangles,"{'min_bound': [-0.7142030000686646, -0.516739010810852, -0.3969149887561798], 'max_bound': [0.7747920155525208, 0.3448140025138855, 0.38018301129341125]}",False,False,False,original_shapes\Cup\D00550.obj
589,D00587.obj,Cup,7102,14200,Triangles,"{'min_bound': [-0.6653910279273987, -0.3473300039768219, -0.4799329936504364], 'max_bound': [1.0347599983215332, 0.6020429730415344, 0.4074670076370239]}",False,False,False,original_shapes\Cup\D00587.obj
590,D00638.obj,Cup,6786,13568,Triangles,"{'min_bound': [-0.5402680039405823, -0.3925060033798218, -0.46390798687934875], 'max_bound': [0.9602220058441162, 0.5243909955024719, 0.4539310038089752]}",False,False,False,original_shapes\Cup\D00638.obj
591,D00642.obj,Cup,1539,3036,Triangles,"{'min_bound': [-0.8354820013046265, -0.3016349971294403, -0.2827729880809784], 'max_bound': [0.9739099740982056, 0.23607400059700012, 0.25521400570869446]}",False,False,False,original_shapes\Cup\D00642.obj
592,D00738.obj,Cup,10318,20331,Triangles,"{'min_bound': [-1.023360013961792, -0.46656399965286255, -0.5221790075302124], 'max_bound': [0.6663010120391846, 0.6601259708404541, 0.5206279754638672]}",False,False,False,original_shapes\Cup\D00738.obj
593,D00843.obj,Cup,8388,16832,Triangles,"{'min_bound': [-0.7838940024375916, -0.3297320008277893, -0.34797799587249756], 'max_bound': [0.7453749775886536, 0.3774920105934143, 0.35916998982429504]}",False,False,False,original_shapes\Cup\D00843.obj
594,D00874.obj,Cup,1895,3748,Triangles,"{'min_bound': [-0.757099986076355, -0.6885160207748413, -0.7583280205726624], 'max_bound': [0.7840319871902466, 0.6870200037956238, 0.615693986415863]}",False,False,False,original_shapes\Cup\D00874.obj
595,D00882.obj,Cup,1553,3102,Triangles,"{'min_bound': [-1.0525000095367432, -0.37904998660087585, -0.486175000667572], 'max_bound': [0.60446697473526, 0.6370490193367004, 0.4743959903717041]}",False,False,False,original_shapes\Cup\D00882.obj
596,m494.obj,Cup,770,1536,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.3425000011920929, 0.3425000011920929, 0.9750000238418579]}",False,False,False,original_shapes\Cup\m494.obj
597,m495.obj,Cup,1401,2750,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.7430520057678223, 0.9750000238418579, 0.7416340112686157]}",False,False,False,original_shapes\Cup\m495.obj
598,m496.obj,Cup,500,1000,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6397340297698975, 0.9750000238418579, 0.6120200157165527]}",False,False,False,original_shapes\Cup\m496.obj
599,m497.obj,Cup,3008,6012,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.41502898931503296, 0.41502898931503296, 0.9750000238418579]}",False,False,False,original_shapes\Cup\m497.obj
600,m498.obj,Cup,380,720,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.8712440133094788, 0.9750000238418579]}",False,False,False,original_shapes\Cup\m498.obj
601,m499.obj,Cup,339,636,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.7279030084609985, 0.7279030084609985, 0.9750000238418579]}",False,False,False,original_shapes\Cup\m499.obj
602,m500.obj,Cup,71,138,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9596400260925293, 0.8968619704246521, 0.9750000238418579]}",False,True,False,original_shapes\Cup\m500.obj
603,m501.obj,Cup,1072,2000,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6775379776954651, 0.9750000238418579, 0.6775379776954651]}",False,False,False,original_shapes\Cup\m501.obj
604,m502.obj,Cup,752,1500,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6750069856643677, 0.9750000238418579, 0.6750069856643677]}",False,False,False,original_shapes\Cup\m502.obj
605,m526.obj,Cup,120,226,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.6588940024375916, 0.5]}",False,False,False,original_shapes\Cup\m526.obj
606,D00048.obj,DeskLamp,3533,6976,Triangles,"{'min_bound': [-1.1276899576187134, -0.5811160206794739, -0.6307880282402039], 'max_bound': [0.6057000160217285, 0.6662920117378235, 0.7312939763069153]}",False,False,False,original_shapes\DeskLamp\D00048.obj
607,D00090.obj,DeskLamp,5696,11216,Triangles,"{'min_bound': [-0.875, -0.6866179704666138, -0.2961370050907135], 'max_bound': [0.7351970076560974, 0.7818149924278259, 0.3096500039100647]}",False,False,False,original_shapes\DeskLamp\D00090.obj
608,D00147.obj,DeskLamp,438,836,Triangles,"{'min_bound': [-0.7252280116081238, -0.4070430099964142, -0.17111699283123016], 'max_bound': [0.9625179767608643, 0.45221400260925293, 0.18387499451637268]}",False,False,False,original_shapes\DeskLamp\D00147.obj
609,D00257.obj,DeskLamp,2208,4366,Triangles,"{'min_bound': [-0.9559630155563354, -0.3223020136356354, -0.3067089915275574], 'max_bound': [0.6312410235404968, 0.39970800280570984, 0.3022669851779938]}",False,False,False,original_shapes\DeskLamp\D00257.obj
610,D00268.obj,DeskLamp,1868,3672,Triangles,"{'min_bound': [-0.5991510152816772, -0.18746599555015564, -0.10420399904251099], 'max_bound': [0.974826991558075, 0.11597800254821777, 0.1093590036034584]}",False,False,False,original_shapes\DeskLamp\D00268.obj
611,D00330.obj,DeskLamp,9502,18523,Triangles,"{'min_bound': [-1.1827600002288818, -0.35316500067710876, -0.1911890059709549], 'max_bound': [0.5053989887237549, 0.18129199743270874, 0.18306399881839752]}",False,False,False,original_shapes\DeskLamp\D00330.obj
612,D00378.obj,DeskLamp,69,116,Triangles,"{'min_bound': [-0.9078670144081116, -0.2566460072994232, -0.5654929876327515], 'max_bound': [0.9464409947395325, 0.7228410243988037, 0.379831999540329]}",False,True,False,original_shapes\DeskLamp\D00378.obj
613,D00435.obj,DeskLamp,2252,4476,Triangles,"{'min_bound': [-1.033460021018982, -0.38667500019073486, -0.35864999890327454], 'max_bound': [0.6936770081520081, 0.5074520111083984, 0.3509550094604492]}",False,False,False,original_shapes\DeskLamp\D00435.obj
614,D00455.obj,DeskLamp,7504,15060,Triangles,"{'min_bound': [-0.9345300197601318, -0.3609209954738617, -0.2534720003604889], 'max_bound': [0.666271984577179, 0.26315099000930786, 0.24361999332904816]}",False,False,False,original_shapes\DeskLamp\D00455.obj
615,D00531.obj,DeskLamp,2300,4546,Triangles,"{'min_bound': [-1.1528899669647217, -0.23651500046253204, -0.18632900714874268], 'max_bound': [0.6991469860076904, 0.29675400257110596, 0.19178900122642517]}",False,False,False,original_shapes\DeskLamp\D00531.obj
616,D00547.obj,DeskLamp,22837,45584,Triangles,"{'min_bound': [-0.9219650030136108, -0.41216298937797546, -0.565214991569519], 'max_bound': [0.7060080170631409, 0.3289250135421753, 0.20958299934864044]}",False,False,False,original_shapes\DeskLamp\D00547.obj
617,D00686.obj,DeskLamp,3504,6901,Triangles,"{'min_bound': [-0.9296690225601196, -0.6197260022163391, -0.2993980050086975], 'max_bound': [0.912697970867157, 0.859063982963562, 0.3526419997215271]}",False,False,False,original_shapes\DeskLamp\D00686.obj
618,D00693.obj,DeskLamp,655,1224,Triangles,"{'min_bound': [-1.0798699855804443, -0.23138000071048737, -0.3091210126876831], 'max_bound': [0.7807559967041016, 0.4341000020503998, 0.2732990086078644]}",False,False,False,original_shapes\DeskLamp\D00693.obj
619,D00698.obj,DeskLamp,398,1044,Triangles,"{'min_bound': [-0.8875139951705933, -0.490664005279541, -0.2781499922275543], 'max_bound': [0.7669810056686401, 0.360029011964798, 0.35260000824928284]}",False,False,False,original_shapes\DeskLamp\D00698.obj
620,D00715.obj,DeskLamp,1964,3916,Triangles,"{'min_bound': [-1.0124000310897827, -0.4248799979686737, -0.47413599491119385], 'max_bound': [0.7809669971466064, 0.5873140096664429, 0.46488600969314575]}",False,False,False,original_shapes\DeskLamp\D00715.obj
621,D00744.obj,DeskLamp,21616,38066,Triangles,"{'min_bound': [-0.7855370044708252, -0.23603099584579468, -0.264957994222641], 'max_bound': [1.1458200216293335, 0.2929910123348236, 0.16792799532413483]}",False,False,False,original_shapes\DeskLamp\D00744.obj
622,D00759.obj,DeskLamp,5891,11780,Triangles,"{'min_bound': [-0.9029939770698547, -0.7567909955978394, -0.4995020031929016], 'max_bound': [0.9491750001907349, 0.6989120244979858, 0.542294979095459]}",False,False,False,original_shapes\DeskLamp\D00759.obj
623,D00776.obj,DeskLamp,961,1972,Triangles,"{'min_bound': [-1.008270025253296, -0.3787609934806824, -0.26802000403404236], 'max_bound': [0.694379985332489, 0.32606399059295654, 0.19686700403690338]}",False,False,False,original_shapes\DeskLamp\D00776.obj
624,D00797.obj,DeskLamp,14108,28504,Triangles,"{'min_bound': [-0.7737450003623962, -0.68470299243927, -0.35179001092910767], 'max_bound': [0.8995779752731323, 0.464711993932724, 0.35309499502182007]}",False,False,False,original_shapes\DeskLamp\D00797.obj
625,D00912.obj,DeskLamp,4353,8640,Triangles,"{'min_bound': [-0.8266680240631104, -0.803363025188446, -0.3375619947910309], 'max_bound': [1.011549949645996, 0.6715970039367676, 0.31451499462127686]}",False,False,False,original_shapes\DeskLamp\D00912.obj
626,m603.obj,DeskLamp,166,320,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.5833219885826111, 0.8465489745140076, 0.9750000238418579]}",False,False,False,original_shapes\DeskLamp\m603.obj
627,m604.obj,DeskLamp,1316,2333,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6990600228309631, 0.9750000238418579, 0.1560560017824173]}",False,False,False,original_shapes\DeskLamp\m604.obj
628,m605.obj,DeskLamp,531,1300,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.5020769834518433, 0.9750000238418579, 0.8368669748306274]}",False,False,False,original_shapes\DeskLamp\m605.obj
629,m606.obj,DeskLamp,87,145,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.8386359810829163, 0.9750000238418579, 0.4589869976043701]}",False,True,False,original_shapes\DeskLamp\m606.obj
630,m608.obj,DeskLamp,699,1314,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.759984016418457, 0.9081900119781494, 0.9750000238418579]}",False,False,False,original_shapes\DeskLamp\m608.obj
631,m609.obj,DeskLamp,1137,2234,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.21256400644779205, 0.7206760048866272, 0.9750000238418579]}",False,False,False,original_shapes\DeskLamp\m609.obj
632,m611.obj,DeskLamp,87,200,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.8440150022506714, 0.9750000238418579, 0.4589320123195648]}",False,True,False,original_shapes\DeskLamp\m611.obj
633,m613.obj,DeskLamp,136,200,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.9345359802246094, 0.29802098870277405]}",False,False,False,original_shapes\DeskLamp\m613.obj
634,m614.obj,DeskLamp,336,684,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.3960619866847992, 0.9750000238418579, 0.9197180271148682]}",False,False,False,original_shapes\DeskLamp\m614.obj
635,m615.obj,DeskLamp,2689,5410,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.8634949922561646, 0.7473340034484863, 0.9750000238418579]}",False,False,False,original_shapes\DeskLamp\m615.obj
636,m616.obj,DeskLamp,14129,28358,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.7734169960021973, 0.9750000238418579, 0.4428879916667938]}",False,False,False,original_shapes\DeskLamp\m616.obj
637,D00118.obj,DeskPhone,12443,21950,Triangles,"{'min_bound': [-0.7757239937782288, -0.727948009967804, -0.2200700044631958], 'max_bound': [0.8978989720344543, 0.5917519927024841, 0.2187570035457611]}",False,False,False,original_shapes\DeskPhone\D00118.obj
638,D00135.obj,DeskPhone,531,848,Triangles,"{'min_bound': [-0.8473219871520996, -0.5330929756164551, -0.2107270061969757], 'max_bound': [0.8843039870262146, 0.7656369805335999, 0.14376099407672882]}",False,False,False,original_shapes\DeskPhone\D00135.obj
639,D00154.obj,DeskPhone,11605,22944,Triangles,"{'min_bound': [-0.6331790089607239, -0.6371060013771057, -0.13165399432182312], 'max_bound': [0.9677450060844421, 0.4290499985218048, 0.10694800317287445]}",False,False,False,original_shapes\DeskPhone\D00154.obj
640,D00220.obj,DeskPhone,3924,7780,Triangles,"{'min_bound': [-0.7379649877548218, -0.674884021282196, -0.37712499499320984], 'max_bound': [0.7481979727745056, 0.508508026599884, 0.4982210099697113]}",False,False,False,original_shapes\DeskPhone\D00220.obj
641,D00316.obj,DeskPhone,48061,94497,Triangles,"{'min_bound': [-0.6286420226097107, -0.5935249924659729, -0.28626400232315063], 'max_bound': [0.8118739724159241, 0.701570987701416, 0.24497300386428833]}",False,False,True,original_shapes\DeskPhone\D00316.obj
642,D00318.obj,DeskPhone,4313,8494,Triangles,"{'min_bound': [-0.714040994644165, -0.6606209874153137, -0.5206000208854675], 'max_bound': [0.810841977596283, 0.6141369938850403, 0.27083900570869446]}",False,False,False,original_shapes\DeskPhone\D00318.obj
643,D00403.obj,DeskPhone,27338,54523,Triangles,"{'min_bound': [-1.1483399868011475, -0.46650001406669617, -0.3004719913005829], 'max_bound': [0.5420269966125488, 0.5796229839324951, 0.8230050206184387]}",False,False,False,original_shapes\DeskPhone\D00403.obj
644,D00486.obj,DeskPhone,1699,3314,Triangles,"{'min_bound': [-0.7543179988861084, -0.6371859908103943, -0.3784410059452057], 'max_bound': [0.9684479832649231, 0.4942989945411682, 0.2915230095386505]}",False,False,False,original_shapes\DeskPhone\D00486.obj
645,D00511.obj,DeskPhone,31349,60638,Triangles,"{'min_bound': [-0.8975639939308167, -0.34966200590133667, -0.1204959973692894], 'max_bound': [0.7227180004119873, 0.26014798879623413, 0.2641870081424713]}",False,False,False,original_shapes\DeskPhone\D00511.obj
646,D00556.obj,DeskPhone,586,1108,Triangles,"{'min_bound': [-0.8514339923858643, -0.4973190128803253, -0.43083301186561584], 'max_bound': [0.8371269702911377, 0.9180880188941956, 0.25561100244522095]}",False,False,False,original_shapes\DeskPhone\D00556.obj
