file_name,obj_class,volume,surface_area,diameter,eccentricity,compactness,rectangularity,convexity,sphericity,elongation,A3_1,A3_2,A3_3,A3_4,A3_5,A3_6,A3_7,A3_8,A3_9,A3_10,A3_11,A3_12,A3_13,A3_14,A3_15,A3_16,A3_17,A3_18,A3_19,A3_20,A3_21,A3_22,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D1_8,D1_9,D1_10,D1_11,D1_12,D1_13,D1_14,D1_15,D1_16,D1_17,D1_18,D1_19,D1_20,D1_21,D1_22,D1_23,D1_24,D1_25,D1_26,D1_27,D1_28,D1_29,D1_30,D1_31,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D2_8,D2_9,D2_10,D2_11,D2_12,D2_13,D2_14,D2_15,D2_16,D2_17,D2_18,D2_19,D2_20,D2_21,D2_22,D2_23,D2_24,D2_25,D2_26,D2_27,D2_28,D2_29,D2_30,D2_31,D2_32,D2_33,D2_34,D3_1,D3_2,D3_3,D3_4,D3_5,D3_6,D3_7,D3_8,D3_9,D3_10,D3_11,D3_12,D3_13,D3_14,D3_15,D3_16,D3_17,D3_18,D3_19,D3_20,D3_21,D3_22,D3_23,D3_24,D3_25,D3_26,D3_27,D3_28,D3_29,D3_30,D3_31,D3_32,D3_33,D3_34,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,D4_7,D4_8,D4_9,D4_10,D4_11,D4_12,D4_13,D4_14,D4_15,D4_16,D4_17,D4_18,D4_19,D4_20,D4_21,D4_22,D4_23,D4_24,D4_25,D4_26,D4_27,D4_28,D4_29,D4_30,D4_31,D4_32,D4_33
D00458.obj,MilitaryVehicle,0.7725,1.0514,0.1065,-0.2269,1.1234,0.6643,1.0143,-0.7396,0.1791,0.0515,0.07225,0.07625,0.093,0.09625,0.08625,0.0735,0.06925,0.06475,0.04725,0.04675,0.04275,0.0375,0.03,0.027,0.02525,0.01875,0.01625,0.00875,0.00975,0.00525,0.00175,0.0,0.0,0.00525,0.0275,0.064,0.177,0.13725,0.108,0.0875,0.094,0.08925,0.09925,0.08925,0.01475,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.01675,0.02125,0.02875,0.0325,0.036,0.04025,0.046,0.0445,0.0595,0.08675,0.101,0.0805,0.06675,0.06,0.0465,0.043,0.03425,0.02825,0.02725,0.02025,0.01625,0.01525,0.01425,0.01275,0.008,0.00475,0.00325,0.001,0.0005,0.0,0.0,0.0,0.0,0.00525,0.03,0.07525,0.105,0.122,0.14775,0.1455,0.127,0.11325,0.06975,0.042,0.0155,0.00175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03475,0.166,0.27125,0.246,0.18825,0.084,0.0095,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00334.obj,MilitaryVehicle,0.3698,0.6728,-0.3639,-0.2253,0.9231,0.5788,1.0143,-0.7203,-0.0143,0.03375,0.08075,0.09125,0.09875,0.09475,0.08275,0.064,0.058,0.06325,0.054,0.04375,0.04825,0.0425,0.03175,0.02825,0.0255,0.02,0.017,0.0105,0.0065,0.00325,0.0015,0.0005,0.004,0.01875,0.073,0.1775,0.189,0.15525,0.1105,0.086,0.0795,0.06925,0.03225,0.0,0.0,0.0005,0.0015,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0205,0.0295,0.0395,0.0545,0.0685,0.08775,0.0805,0.087,0.09,0.079,0.06675,0.06325,0.045,0.041,0.0315,0.02725,0.02,0.0205,0.01475,0.008,0.00775,0.00625,0.00175,0.00025,0.0005,0.00075,0.0005,0.0005,0.0,0.0,0.0,0.0,0.0,0.0065,0.04925,0.10375,0.16375,0.1985,0.20125,0.1415,0.08375,0.039,0.01075,0.0015,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0585,0.2455,0.35575,0.2715,0.06575,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00919.obj,Monitor,3.2245,3.3772,1.2515,-0.2426,2.5411,1.1158,1.0143,-0.8136,-0.5141,0.031,0.06575,0.082,0.082,0.0885,0.0895,0.087,0.07775,0.06775,0.061,0.0595,0.04225,0.04275,0.03375,0.02025,0.0225,0.01275,0.0105,0.01025,0.0075,0.00325,0.0025,0.0,0.00175,0.009,0.02,0.046,0.088,0.1175,0.1255,0.13625,0.15675,0.16125,0.06975,0.03675,0.02225,0.00675,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00125,0.009,0.01975,0.03225,0.03125,0.03675,0.0425,0.046,0.05575,0.05925,0.06375,0.067,0.062,0.07,0.058,0.063,0.0595,0.05625,0.04175,0.03675,0.02725,0.02,0.0165,0.01,0.0075,0.00425,0.0015,0.001,0.00025,0.0,0.0,0.0,0.0,0.0,0.002,0.0175,0.058,0.083,0.11225,0.12775,0.14925,0.14025,0.11375,0.0905,0.06225,0.031,0.01025,0.00225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.13525,0.2335,0.23575,0.18425,0.126,0.0485,0.00675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00978.obj,Monitor,1.666,1.3454,-0.2774,-0.2515,0.4897,0.1896,1.0143,-0.6601,-0.6569,0.0235,0.0475,0.0785,0.07725,0.09,0.10275,0.09875,0.0935,0.0815,0.0725,0.0605,0.048,0.03675,0.02825,0.01575,0.0135,0.01075,0.0075,0.00625,0.00375,0.002,0.00125,0.0,0.0,0.0,0.0,0.01075,0.05075,0.14675,0.2105,0.27075,0.18,0.08475,0.03675,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.01125,0.01825,0.021,0.03525,0.03475,0.043,0.053,0.05725,0.05575,0.06175,0.06075,0.07375,0.074,0.083,0.081,0.08375,0.0555,0.0465,0.02775,0.01175,0.0055,0.0015,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00425,0.01575,0.04075,0.07625,0.09575,0.12075,0.1495,0.1675,0.1505,0.1085,0.05525,0.01325,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.101,0.1935,0.2385,0.2305,0.141,0.06775,0.00775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00444.obj,Monitor,0.5339,0.5106,0.7721,-0.2198,0.2384,-0.2484,1.0143,-0.6053,-0.5291,0.0345,0.0865,0.09575,0.0925,0.09175,0.081,0.06975,0.0685,0.052,0.053,0.04625,0.0455,0.03725,0.02725,0.0285,0.02375,0.02175,0.01575,0.01125,0.00875,0.006,0.00275,0.0,0.0085,0.039,0.04425,0.04225,0.053,0.0795,0.11125,0.14675,0.1135,0.12775,0.11025,0.08225,0.03675,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0095,0.015,0.026,0.03325,0.04125,0.049,0.05,0.05525,0.06375,0.0575,0.06525,0.05525,0.057,0.053,0.054,0.0555,0.052,0.047,0.0425,0.029,0.01975,0.0175,0.02025,0.0145,0.007,0.0035,0.002,0.001,0.00025,0.00025,0.0,0.0,0.0,0.0025,0.01875,0.063,0.09625,0.12275,0.1485,0.14025,0.126,0.102,0.0705,0.05275,0.0355,0.0155,0.00525,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385,0.14675,0.27525,0.26775,0.1815,0.069,0.01925,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00469.obj,Monitor,1.8115,1.4132,-0.2972,-0.2526,0.462,-0.1322,1.0143,-0.655,-0.7803,0.0215,0.0455,0.0685,0.08175,0.0885,0.10075,0.09825,0.0935,0.084,0.07075,0.0565,0.0495,0.04,0.0295,0.0235,0.01725,0.0105,0.00875,0.0065,0.003,0.00175,0.00025,0.0,0.0,0.0,0.036,0.064,0.15425,0.195,0.22125,0.17775,0.12875,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00275,0.01175,0.01875,0.02675,0.0435,0.0465,0.056,0.06875,0.07125,0.07825,0.079,0.1015,0.088,0.086,0.07775,0.05775,0.04025,0.02475,0.0145,0.00525,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00175,0.025,0.06375,0.09525,0.144,0.17575,0.18625,0.15825,0.0925,0.04775,0.00925,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02675,0.14725,0.2555,0.27925,0.197,0.08225,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D01000.obj,Monitor,-0.0967,0.9403,-0.1283,0.1003,4.4111,-0.1806,0.378,-0.8515,-0.7122,0.086,0.0915,0.07925,0.084,0.073,0.07025,0.07325,0.05775,0.05275,0.04275,0.03575,0.039,0.0355,0.02625,0.0245,0.023,0.02075,0.0195,0.018,0.019,0.01775,0.0105,0.0245,0.02225,0.03975,0.083,0.0165,0.046,0.05325,0.09475,0.09925,0.13825,0.14,0.1245,0.081,0.02975,0.00725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.02325,0.029,0.03025,0.02925,0.03275,0.03625,0.05075,0.06425,0.06225,0.06275,0.062,0.0525,0.051,0.061,0.05175,0.05375,0.048,0.03975,0.032,0.02725,0.02525,0.022,0.02125,0.01025,0.0075,0.00375,0.002,0.0005,0.00025,0.0,0.0,0.0,0.0,0.0145,0.05775,0.099,0.1025,0.1195,0.12,0.11825,0.107,0.082,0.0685,0.04575,0.03375,0.0215,0.00875,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18375,0.49925,0.22625,0.0575,0.025,0.00825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00339.obj,Monitor,1.236,1.3245,2.5815,-0.1917,0.98,-0.2427,1.0143,-0.7262,-0.7242,0.0495,0.09375,0.0945,0.09325,0.08525,0.07475,0.072,0.06125,0.05075,0.04275,0.043,0.0395,0.03725,0.027,0.0255,0.0285,0.021,0.019,0.0185,0.01225,0.00825,0.0025,0.004,0.02425,0.05625,0.0725,0.0905,0.0605,0.062,0.099,0.153,0.16175,0.08325,0.052,0.03875,0.0255,0.01525,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00375,0.01075,0.02525,0.03375,0.04375,0.05525,0.06425,0.05775,0.06875,0.067,0.0705,0.06825,0.06025,0.054,0.05425,0.0475,0.035,0.03525,0.03475,0.02975,0.02025,0.02375,0.0175,0.0125,0.004,0.0015,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.03175,0.082,0.13925,0.1695,0.15325,0.1275,0.10325,0.078,0.048,0.0305,0.02075,0.0085,0.0045,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04875,0.25925,0.34125,0.2355,0.09175,0.01875,0.0045,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00548.obj,Monitor,0.3725,1.6589,-0.5596,-0.0464,5.492,0.6298,1.0143,-0.8634,-0.4349,0.06975,0.1,0.09325,0.08925,0.07325,0.0835,0.06775,0.05825,0.044,0.04475,0.03575,0.03525,0.0315,0.026,0.02675,0.02375,0.0215,0.021,0.02025,0.017,0.012,0.0055,0.00275,0.0175,0.0375,0.04775,0.06125,0.11075,0.1055,0.098,0.10625,0.11075,0.1045,0.092,0.065,0.031,0.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00775,0.014,0.026,0.031,0.038,0.0425,0.05925,0.0525,0.06075,0.06425,0.065,0.06725,0.05775,0.0555,0.059,0.054,0.04725,0.0395,0.0355,0.03275,0.01975,0.02,0.01475,0.016,0.00775,0.0065,0.00325,0.00125,0.00075,0.00025,0.00025,0.0,0.0,0.0,0.008,0.04125,0.09425,0.133,0.1505,0.14025,0.12025,0.098,0.08475,0.06025,0.0355,0.02,0.011,0.00275,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.327,0.369,0.17375,0.035,0.004,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00915.obj,Monitor,0.7822,1.5105,-0.3874,-0.2177,2.5925,-0.3914,1.0143,-0.8152,-0.6947,0.05875,0.08875,0.09575,0.088,0.07925,0.065,0.074,0.06425,0.058,0.055,0.0445,0.04575,0.03175,0.031,0.02625,0.02125,0.0195,0.01725,0.015,0.00825,0.00925,0.0035,0.011,0.053,0.03625,0.051,0.05125,0.0755,0.129,0.17025,0.17,0.10225,0.05625,0.033,0.04525,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.01875,0.02625,0.03525,0.051,0.05275,0.066,0.06575,0.06875,0.0745,0.067,0.054,0.05925,0.0565,0.0595,0.04625,0.03825,0.03625,0.0415,0.03425,0.01975,0.01,0.006,0.00575,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00875,0.05175,0.10175,0.143,0.159,0.154,0.13625,0.101,0.0625,0.04075,0.02525,0.01125,0.004,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08725,0.30525,0.296,0.19475,0.08375,0.02825,0.00425,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00336.obj,Monitor,3.1686,2.6793,-0.6175,-0.2498,1.2401,0.8731,1.0143,-0.7493,-0.7575,0.03825,0.06075,0.0705,0.083,0.08525,0.09825,0.09325,0.07925,0.08025,0.06675,0.05075,0.05025,0.0375,0.0305,0.0225,0.01725,0.011,0.00875,0.00525,0.00475,0.0045,0.0015,0.0,0.00475,0.009,0.01125,0.0185,0.051,0.10175,0.20275,0.24675,0.21225,0.11925,0.02275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00775,0.0185,0.02675,0.03525,0.036,0.04425,0.04725,0.0565,0.05675,0.062,0.0645,0.071,0.07925,0.08,0.07875,0.0605,0.0525,0.04125,0.04,0.02575,0.01,0.004,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01075,0.037,0.0695,0.101,0.1195,0.142,0.1555,0.14025,0.11525,0.07475,0.0305,0.00375,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.17125,0.23775,0.2375,0.16525,0.0905,0.02875,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00229.obj,Monitor,0.6417,0.5448,0.8293,-0.2252,0.171,-0.5431,0.7635,-0.5865,-0.7604,0.04225,0.0835,0.089,0.102,0.09425,0.06775,0.0705,0.06,0.055,0.05125,0.04575,0.04175,0.038,0.03075,0.02775,0.02075,0.02125,0.0185,0.019,0.01075,0.0075,0.00275,0.0035,0.022,0.05825,0.06625,0.05425,0.06225,0.04825,0.083,0.1265,0.164,0.1675,0.0875,0.02725,0.017,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.01125,0.024,0.03425,0.048,0.04225,0.04925,0.0645,0.06925,0.06125,0.06575,0.06725,0.0635,0.05075,0.045,0.045,0.04525,0.0375,0.03625,0.03575,0.028,0.0235,0.02325,0.01175,0.00825,0.0035,0.00125,0.00025,0.00025,0.0,0.0,0.0,0.0,0.0,0.0045,0.03275,0.07525,0.1165,0.1475,0.1545,0.14325,0.10825,0.0805,0.0625,0.0335,0.02525,0.01075,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04225,0.20475,0.3125,0.23275,0.14125,0.0475,0.017,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00920.obj,Monitor,0.0267,0.3499,0.69,-0.1011,0.772,0.3289,0.8643,-0.7027,-0.2383,0.0765,0.0865,0.0915,0.088,0.0775,0.0775,0.0675,0.0565,0.05225,0.047,0.04375,0.03175,0.03725,0.02875,0.02225,0.019,0.02075,0.0175,0.0195,0.016,0.015,0.00775,0.00575,0.0195,0.03425,0.04875,0.05875,0.0885,0.12075,0.11375,0.118,0.112,0.0915,0.07625,0.054,0.03425,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.016,0.02225,0.035,0.04525,0.05,0.055,0.049,0.0555,0.0635,0.0585,0.0605,0.06275,0.05575,0.061,0.05,0.0525,0.04825,0.03225,0.0255,0.02125,0.02,0.01625,0.01675,0.008,0.0055,0.0035,0.0035,0.00125,0.00075,0.0,0.00025,0.0,0.0,0.01025,0.048,0.1075,0.118,0.1415,0.13925,0.1235,0.102,0.0835,0.05575,0.03575,0.021,0.011,0.0025,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131,0.393,0.273,0.14075,0.05,0.01125,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00659.obj,Monitor,1.2972,0.9472,0.0489,-0.2525,0.1909,-0.1693,1.0143,-0.5923,-0.7592,0.023,0.052,0.066,0.08925,0.0975,0.0955,0.096,0.0855,0.0775,0.0785,0.057,0.04575,0.036,0.03275,0.019,0.0155,0.01275,0.00825,0.0055,0.00375,0.00225,0.00075,0.0,0.0,0.0,0.0,0.0015,0.11325,0.222,0.19025,0.23175,0.1665,0.05375,0.01875,0.00225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00175,0.00875,0.01875,0.0235,0.0355,0.04525,0.0485,0.06375,0.054,0.0715,0.06925,0.07475,0.0775,0.071,0.075,0.08075,0.0695,0.053,0.0275,0.0185,0.00825,0.0025,0.001,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.02275,0.05375,0.08975,0.1205,0.14425,0.15825,0.15675,0.1295,0.076,0.0375,0.00675,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02575,0.11975,0.22,0.23975,0.22075,0.12775,0.0415,0.00475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00141.obj,Monitor,0.5822,0.7218,-0.2585,-0.2234,0.6347,-0.1921,1.0143,-0.6838,-0.7259,0.0515,0.0835,0.09875,0.09025,0.085,0.0745,0.068,0.06725,0.06175,0.04925,0.036,0.0365,0.03675,0.02275,0.0275,0.0245,0.02,0.02,0.01475,0.01625,0.01025,0.005,0.003,0.01725,0.02925,0.04275,0.0585,0.0925,0.10875,0.131,0.14075,0.1625,0.12575,0.04825,0.02425,0.01375,0.00175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.01375,0.0255,0.03225,0.0375,0.0575,0.049,0.0625,0.06225,0.06675,0.065,0.0625,0.0635,0.06575,0.0605,0.05475,0.051,0.0525,0.035,0.028,0.01675,0.01475,0.0085,0.0045,0.00325,0.001,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00725,0.038,0.0905,0.11975,0.14,0.149,0.12925,0.118,0.08475,0.067,0.0345,0.01375,0.00625,0.00175,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0605,0.28175,0.32475,0.19425,0.092,0.0345,0.011,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00391.obj,Monitor,0.0154,1.026,-0.2933,0.2404,4.0727,0.6071,1.0143,-0.8467,-0.24,0.103,0.0985,0.094,0.085,0.085,0.06725,0.052,0.0505,0.047,0.04475,0.0365,0.03675,0.02525,0.02575,0.024,0.02075,0.02275,0.01825,0.018,0.01725,0.0175,0.01025,0.008,0.03075,0.04425,0.051,0.06575,0.11025,0.0945,0.08725,0.11225,0.099,0.075,0.063,0.08025,0.05925,0.0195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.01575,0.02675,0.03675,0.04125,0.04725,0.04975,0.051,0.058,0.0575,0.06225,0.0635,0.0645,0.055,0.061,0.05025,0.04125,0.03725,0.03225,0.026,0.02525,0.02075,0.0165,0.016,0.0105,0.00675,0.00825,0.00475,0.00375,0.002,0.00025,0.0,0.0,0.0,0.01075,0.06375,0.11575,0.12425,0.136,0.13925,0.12225,0.1025,0.07475,0.0465,0.03425,0.0155,0.0115,0.002,0.00075,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20675,0.46875,0.23475,0.06875,0.0195,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00387.obj,Monitor,0.0585,0.0146,-0.3788,-0.1501,-0.1406,0.5758,1.0143,-0.4599,-0.7449,0.0505,0.09275,0.0965,0.08775,0.0725,0.08125,0.06725,0.0645,0.06075,0.0505,0.042,0.03975,0.0315,0.0275,0.031,0.02025,0.02225,0.0185,0.0195,0.011,0.00925,0.00325,0.002,0.011,0.0415,0.06975,0.05325,0.069,0.07225,0.089,0.15275,0.162,0.1535,0.06875,0.03675,0.015,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00575,0.01425,0.02825,0.02675,0.0445,0.04975,0.055,0.0575,0.05375,0.05925,0.05875,0.05725,0.059,0.06275,0.058,0.047,0.0565,0.0445,0.03725,0.03225,0.035,0.024,0.0145,0.00725,0.00625,0.0035,0.001,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.00525,0.03275,0.08375,0.14175,0.1475,0.14025,0.12125,0.10725,0.07925,0.065,0.04275,0.0235,0.00825,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.2605,0.347,0.24325,0.07625,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
